21,24,0.496154280477295
17,48,0.104380387446117
8,19,0.418147356206227
21,25,0.381635557640536
16,19,0.706708197867398
8,9,0.777302879442342
13,38,0.411629386938961
14,16,0.122166311657065
30,33,0.520520617437644
8,9,0.288505123585364
23,34,0.41827964553589
22,40,0.325177843373575
13,18,0.591550598313748
19,23,0.683447349181797
8,11,0.297720679584526
16,25,0.308916131955977
14,30,0.559274323732362
7,18,0.569110862899894
17,23,0.25830678192754
23,29,0.766684185477078
18,20,0.787222889974299
18,19,0.259432801821259
19,24,0.312727123454403
12,19,0.667911277914078
15,32,0.341612331406465
16,19,0.371521166401724
7,11,0.543298157455151
11,14,0.930131952945153
6,11,0.33402236196393
9,15,0.331240797215941
18,38,0.977983266342744
14,33,0.515165925323711
12,17,0.83369996892382
20,40,0.182937298773712
8,17,0.356541166831536
12,23,0.415981475086019
20,32,0.898600625577449
18,28,0.619026394797464
9,12,0.360992958708106
14,15,0.465078224276342
12,15,0.317190731141869
16,18,0.594006214147388
16,33,0.876340464298268
17,38,0.463921293575074
19,32,0.819321364402692
9,10,0.44053884751729
7,26,0.71896576313939
17,18,0.426437973122776
14,17,0.466746233122671
14,41,0.818981077335929
9,17,0.331385862055825
19,34,0.57283997486909
9,13,0.35384471562958
13,14,0.411609072769204
16,23,0.778791419188137
21,28,0.220748083594751
16,18,0.26868418791433
10,18,0.595919116243218
8,12,0.777500540488416
9,15,0.973398965663966
19,30,0.104318969746359
12,40,0.365544722907952
19,36,0.395608439103988
12,38,0.39811356798037
18,21,0.570172707687365
11,34,0.616665350278662
17,32,0.295483767042203
16,35,0.630196335415955
12,14,0.393654825701393
17,41,0.804721485180046
18,19,0.851006344090683
19,22,0.109518998786753
11,31,0.799641244348418
17,36,0.381434439599745
18,29,0.785568162882782
15,39,0.277031621169386
13,27,0.703967541342648
8,18,0.278251820008205
7,13,0.849805304490699
14,24,0.342365578551548
18,37,0.299535094288365
20,32,0.202780298124131
9,13,0.479176275629077
13,14,0.659885686192782
6,14,0.51910613094595
10,16,0.628349423322577
15,21,0.322336880106391
8,9,0.325617304479482
18,40,0.382926075041523
16,19,0.782126895098683
16,19,0.606785830133788
18,19,0.607909184234639
15,18,0.865874705625757
10,34,0.925743884726613
11,15,0.631429911948971
20,26,0.796636554627938
9,15,0.88181295956748
19,30,0.465281562737831
16,17,0.700487518396283
23,37,0.185424377972381
8,18,0.421092043175984
12,17,0.685480999660458
8,13,0.548001954763233
21,32,0.264195551005165
2,11,0.932372560035694
19,24,0.76790338573551
21,22,0.299488983528327
8,17,0.825444637815673
13,27,0.424825851860363
17,35,0.427226017521796
12,13,0.549604638467724
22,38,0.72119387116525
10,13,0.956027161025111
11,14,0.307158840904671
10,17,0.67535122837466
8,17,0.492421194530383
16,20,0.659496677728855
14,39,0.660072563213986
8,19,0.181327073460542
15,20,0.716416601473572
13,18,0.332032508234638
13,15,0.541897231224036
8,11,0.0890128099272232
9,13,0.528559997206754
10,15,0.586188380608622
9,20,0.148306398453659
8,13,0.535114320481505
14,37,0.457963810848552
6,8,0.983822811563207
18,24,0.870580272829646
20,39,0.737225343353197
13,16,0.299720505964687
20,24,0.976074361690136
11,14,0.299306031571312
9,13,0.27178632899474
17,25,0.687851859543629
13,19,0.32550882475642
11,12,0.767933192800963
13,34,0.669897285154477
10,13,0.285827939781717
21,36,0.267973663363464
21,42,0.290085050264579
16,18,0.435362998556823
8,32,0.395424012172927
22,23,0.788379822238964
6,22,0.286866177777376
7,10,0.410764689647282
8,11,0.94297460931945
15,20,0.846953744576344
17,21,0.576490153897093
13,17,0.526489731230679
14,45,0.822636981659457
13,46,0.800568357307187
12,15,0.301728891736002
21,33,0.598004599493196
9,11,0.95689404562447
17,28,0.685652433604421
10,23,0.1053934418253
10,12,0.340812454658184
17,19,0.372304465368257
16,17,0.426047619014266
6,15,0.920743902203907
21,47,0.921034087257494
17,32,0.579769573742934
13,15,0.646880040740971
11,17,0.843203572678634
14,21,0.42724611241075
12,20,0.325982624703606
13,18,0.623087629807486
13,20,0.855780230395164
20,38,0.325713157559682
21,30,0.979246255964203
13,30,0.5131250075915
14,20,0.410104769294409
19,34,0.718810356319224
15,18,0.51743589550644
13,20,0.492844615870503
21,31,0.435383593369358
18,22,0.297015858825643
17,20,0.795381772858342
16,36,0.192234163573939
12,37,0.33626499713204
10,37,0.815931588859664
13,17,0.204427848063664
11,12,0.317507453236887
21,42,0.470830575669561
10,23,0.808793178154464
9,21,0.577059416301723
10,17,0.448837015602113
10,18,0.430601320890715
11,22,0.0996179651973704
12,14,0.906189758171845
10,18,0.309061207159264
21,31,0.306291037584738
15,16,0.914849202473512
10,17,0.900056245144433
13,17,0.981668827601102
14,38,0.501389497083199
18,31,0.496532284634944
12,15,0.830711876124845
16,19,0.517605063094195
16,24,0.893974725892481
11,13,0.489879416565024
10,31,0.184728321914391
12,14,0.311292357365729
10,31,0.476255978604971
12,16,0.170375794979064
16,17,0.726935330506046
8,9,0.962616750645722
11,34,0.201249689330715
18,31,0.392325553500862
8,9,0.29336340629993
24,35,0.553934578376662
19,26,0.521234553650684
14,18,0.199134356561976
15,24,0.84887611189879
10,11,0.908718024406908
13,17,0.324020143941849
18,27,0.566068184843588
16,17,0.766070082928349
9,14,0.435705560560407
14,15,0.860707936934442
19,30,0.219275003521974
17,18,0.187128566231694
17,20,0.842495916304207
13,14,0.577499697660194
25,35,0.860412103230819
8,12,0.286113093005131
22,36,0.721818091789819
20,30,0.200096978569715
19,33,0.642471220548315
6,15,0.216629290957407
13,19,0.341181177081586
17,45,0.308807118815587
15,17,0.764550747902279
9,10,0.856049462944551
17,33,0.568134895848311
16,18,0.6052563767361
18,34,0.504694751943384
17,39,0.407546504990733
16,32,0.60705256165221
19,34,0.768814453467071
12,16,0.468892752290654
15,19,0.828830771078901
10,15,0.727854677944508
7,19,0.848617074523852
17,39,0.849924191774998
15,18,0.390145383819886
21,35,0.329450584799221
15,19,0.72836418559084
20,28,0.919057589968625
17,35,0.782238352003302
15,31,0.415262693239699
10,20,0.388117687809342
17,29,0.682994285382458
7,21,0.627962907571131
8,18,0.489110686406774
20,24,0.197292914486934
18,21,0.719735970285856
11,25,0.441795259004536
13,14,0.399889445658959
9,20,0.67212800313233
16,30,0.59472524767571
7,20,0.874365833140579
9,19,0.201581236427533
15,19,0.714666498217845
19,30,0.276719459185047
21,35,0.656029163369198
8,21,0.746164569012796
16,33,0.709325855142902
15,21,0.607858076774566
22,30,0.206891342575324
19,28,0.433111925007685
13,17,0.468023917036452
11,19,0.571260106987711
21,23,0.698076514674213
8,12,0.322860583458927
12,17,0.455675802674066
21,36,0.82994300179616
17,21,0.422485044064396
8,11,0.617496227187147
12,32,0.687996527241061
13,16,0.455298511966744
16,20,0.280424366045928
16,17,0.617026791319189
10,31,0.497014156742435
14,21,0.559263490890823
7,9,0.901817363074778
24,31,0.653213030504499
9,21,0.302865473685562
13,17,0.232456695917067
9,11,0.219761890631638
13,16,0.298803518770914
22,34,0.374570726601633
16,22,0.83671804173446
20,23,0.2008502074551
16,17,0.924072502560458
16,35,0.280147245021207
21,41,0.0907527545985952
28,33,0.337673875476021
12,13,0.830181112700773
16,27,0.210680142072747
14,19,0.757181343774434
14,19,0.560744718192502
19,31,0.457880829288374
13,20,0.989962981401842
8,14,0.351117675518914
8,10,0.454449690263566
26,31,0.377341630420153
10,19,0.862654038685033
17,40,0.555265416159331
13,32,0.19442422539025
25,35,0.234036172232476
9,10,0.338934406578226
21,34,0.979477565765753
16,39,0.689143230098334
12,13,0.281369179442398
11,38,0.290824354641776
13,40,0.544865215649074
9,20,0.198658527414522
14,18,0.374323159060447
10,36,0.661321250182519
13,16,0.270191694179264
11,12,0.299798837572472
14,18,0.474212642540563
18,31,0.237593281791035
11,32,0.67067955921703
18,36,0.275166239851092
25,40,0.190395133699588
15,26,0.531458978147907
11,12,0.571924116431076
15,19,0.325411885511722
8,9,0.721390229987489
20,36,0.439181162157856
20,31,0.10385972994358
18,25,0.37557403007406
10,13,0.407651035465214
14,16,0.475583537621355
6,10,0.210786524695163
15,35,0.849181302968177
10,12,0.441904299414448
8,12,0.425531552374604
14,17,0.650498310355026
7,16,0.514051155973123
16,23,0.942873001622845
13,37,0.724468436650411
17,19,0.45450746641568
15,45,0.283458467218497
15,20,0.673273924224753
7,18,0.48937912309838
13,43,0.215538656077068
14,27,0.733696929458469
20,31,0.173250735943327
16,26,0.329341213983717
22,38,0.978352155679924
15,19,0.295235366129982
12,34,0.203123443718962
8,30,0.708162014848702
16,33,0.113170024909791
19,20,0.698739557443813
12,14,0.467541916127055
7,8,0.82267117924255
11,20,0.702136520738413
9,24,0.200661210316233
11,19,0.72186564649261
15,20,0.276409569548132
21,24,0.778106683620836
13,17,0.834494536321668
24,41,0.742505731424586
15,31,0.408350756154324
21,32,0.774274860616329
10,14,0.621507308214835
14,32,0.613196416460737
10,13,0.323343886283449
18,19,0.867394132050706
9,11,0.968499345648506
11,12,0.465315742526579
16,23,0.192976775606706
18,45,0.228443478605128
15,20,0.330140471847265
18,38,0.309997942807358
15,21,0.304250794846197
4,16,0.658804705506135
17,32,0.368761472747029
14,15,0.811432947545731
21,46,0.745116794802882
1,18,0.774736926521873
13,17,0.627756046602186
15,17,0.925798974461495
20,26,0.483594078293345
14,15,0.416578041698305
7,14,0.767795909222625
9,12,0.385914144734757
18,41,0.303305660088651
15,38,0.712474517343887
9,20,0.682215775466236
19,35,0.849402997886458
12,15,0.463033194472627
12,15,0.791197087972133
18,38,0.629501384378542
11,14,0.902632903392567
7,12,0.8749595810502
16,20,0.302566627306462
18,20,0.707788032755686
14,38,0.406110879347129
17,18,0.538543856831081
15,41,0.54285878648405
18,29,0.837444688950856
15,18,0.491592126689736
17,32,0.199913485522551
10,15,0.863195966927644
17,34,0.425064932266508
10,15,0.683992431391744
9,18,0.405377059657693
18,19,0.620196574157537
14,15,0.668926116944247
17,30,0.443302235048017
16,30,0.935848147021837
12,17,0.511955854241016
13,14,0.211052176759171
18,45,0.743571981243227
18,20,0.955891475672777
12,23,0.764292675267561
16,18,0.423910651461616
17,24,0.693105105888193
14,16,0.181061164927554
18,30,0.806383841881501
11,13,0.813576505388938
9,11,0.457608038826698
19,35,0.842047086217408
17,20,0.270271053012052
14,17,0.401522124933348
15,27,0.221883816752707
15,20,0.204119547315587
14,17,0.609058170792416
20,32,0.18573231076979
16,36,0.764590222095794
